file_name *** n *** k *** l *** omega *** partial_omega ***rand_avg *** i_measure_o *** i_measure_p
I
www2013-wwwconference-org-proceedings-p1467.txt *** 750 *** 10 *** 15 *** 2 *** 0 *** 0.2 *** 10.0 *** 10.0
wwwconference-org-proceedings-www2004-docs-2p500.txt *** 141 *** 5 *** 15 *** 3 *** 0 *** 0.5319148936170213 *** 5.64 *** 5.64
www2012-org-proceedings-proceedings-p799.txt *** 1009 *** 7 *** 16 *** 0 *** 0 *** 0.1110009910802775 *** 0.0 *** 0.0
wwwconference-org-proceedings-www2004-docs-1p309.txt *** 908 *** 3 *** 15 *** 2 *** 0 *** 0.04955947136563876 *** 40.35555555555556 *** 40.35555555555556
www2013-wwwconference-org-proceedings-p119.txt *** 919 *** 6 *** 16 *** 0 *** 0 *** 0.1044613710554951 *** 0.0 *** 0.0
www2012-org-proceedings-proceedings-p1019.txt *** 854 *** 6 *** 15 *** 3 *** 0 *** 0.1053864168618267 *** 28.466666666666665 *** 28.466666666666665
wwwconference-org-proceedings-www2004-docs-1p365.txt *** 687 *** 10 *** 15 *** 4 *** 0 *** 0.2183406113537118 *** 18.32 *** 18.32
www2012-org-proceedings-proceedings-p699.txt *** 1238 *** 13 *** 15 *** 5 *** 0 *** 0.15751211631663975 *** 31.74358974358974 *** 31.74358974358974
wwwconference-org-proceedings-www2004-docs-2p318.txt *** 293 *** 6 *** 15 *** 3 *** 0 *** 0.30716723549488056 *** 9.766666666666666 *** 9.766666666666666
www2013-wwwconference-org-proceedings-p515.txt *** 798 *** 18 *** 18 *** 5 *** 1 *** 0.40601503759398494 *** 12.314814814814815 *** 14.777777777777779
www2013-wwwconference-org-proceedings-p1411.txt *** 870 *** 5 *** 15 *** 2 *** 0 *** 0.08620689655172414 *** 23.2 *** 23.2
wwwconference-org-proceedings-www2004-docs-2p48.txt *** 594 *** 4 *** 15 *** 3 *** 0 *** 0.10101010101010101 *** 29.7 *** 29.7
wwwconference-org-proceedings-www2004-docs-1p193.txt *** 1055 *** 8 *** 15 *** 3 *** 0 *** 0.11374407582938388 *** 26.375 *** 26.375
wwwconference-org-proceedings-www2004-docs-2p504.txt *** 254 *** 4 *** 15 *** 2 *** 0 *** 0.23622047244094488 *** 8.466666666666667 *** 8.466666666666667
wwwconference-org-proceedings-www2004-docs-1p714.txt *** 841 *** 8 *** 15 *** 3 *** 1 *** 0.1426872770511296 *** 21.025000000000002 *** 28.033333333333335
www2012-org-proceedings-proceedings-p759.txt *** 912 *** 5 *** 15 *** 1 *** 1 *** 0.08223684210526316 *** 12.159999999999998 *** 24.319999999999997
wwwconference-org-proceedings-www2004-docs-1p131.txt *** 755 *** 2 *** 15 *** 1 *** 0 *** 0.039735099337748346 *** 25.166666666666664 *** 25.166666666666664
www2013-wwwconference-org-proceedings-p307.txt *** 1146 *** 8 *** 15 *** 3 *** 0 *** 0.10471204188481675 *** 28.65 *** 28.65
www2013-wwwconference-org-proceedings-p1237.txt *** 966 *** 11 *** 15 *** 3 *** 1 *** 0.17080745341614906 *** 17.563636363636366 *** 23.418181818181818
wwwconference-org-proceedings-www2004-docs-1p355.txt *** 925 *** 6 *** 15 *** 2 *** 0 *** 0.0972972972972973 *** 20.555555555555554 *** 20.555555555555554
wwwconference-org-proceedings-www2004-docs-2p270.txt *** 204 *** 8 *** 15 *** 5 *** 0 *** 0.5882352941176471 *** 8.5 *** 8.5
wwwconference-org-proceedings-www2005-docs-p199.txt *** 822 *** 10 *** 15 *** 2 *** 0 *** 0.18248175182481752 *** 10.96 *** 10.96
www2012-org-proceedings-proceedings-p789.txt *** 812 *** 6 *** 15 *** 1 *** 1 *** 0.11083743842364532 *** 9.022222222222222 *** 18.044444444444444
wwwconference-org-proceedings-www2004-docs-2p394.txt *** 251 *** 12 *** 15 *** 5 *** 1 *** 0.7171314741035857 *** 6.972222222222222 *** 8.366666666666667
www2013-wwwconference-org-proceedings-p165.txt *** 1101 *** 14 *** 15 *** 3 *** 2 *** 0.1907356948228883 *** 15.728571428571428 *** 26.21428571428571
wwwconference-org-proceedings-www2004-docs-2p438.txt *** 240 *** 10 *** 15 *** 3 *** 1 *** 0.625 *** 4.8 *** 6.4
wwwconference-org-proceedings-www2004-docs-2p314.txt *** 253 *** 7 *** 15 *** 4 *** 0 *** 0.4150197628458498 *** 9.638095238095238 *** 9.638095238095238
www2012-org-proceedings-proceedings-p191.txt *** 944 *** 6 *** 15 *** 3 *** 1 *** 0.09533898305084745 *** 31.46666666666667 *** 41.955555555555556
www2012-org-proceedings-proceedings-p599.txt *** 829 *** 5 *** 15 *** 0 *** 1 *** 0.09047044632086852 *** 0.0 *** 11.053333333333333
www2012-org-proceedings-proceedings-p499.txt *** 763 *** 7 *** 18 *** 0 *** 1 *** 0.1651376146788991 *** 0.0 *** 6.055555555555555
wwwconference-org-proceedings-www2004-docs-2p124.txt *** 710 *** 10 *** 16 *** 2 *** 0 *** 0.22535211267605634 *** 8.875 *** 8.875
www2012-org-proceedings-proceedings-p739.txt *** 980 *** 8 *** 15 *** 2 *** 1 *** 0.12244897959183673 *** 16.333333333333332 *** 24.5
wwwconference-org-proceedings-www2004-docs-2p396.txt *** 264 *** 7 *** 15 *** 3 *** 0 *** 0.3977272727272727 *** 7.542857142857144 *** 7.542857142857144
wwwconference-org-proceedings-www2004-docs-1p338.txt *** 579 *** 11 *** 15 *** 3 *** 0 *** 0.2849740932642487 *** 10.527272727272727 *** 10.527272727272727
www2013-wwwconference-org-proceedings-p1569.txt *** 750 *** 5 *** 15 *** 0 *** 1 *** 0.1 *** 0.0 *** 10.0
wwwconference-org-proceedings-www2004-docs-2p414.txt *** 209 *** 6 *** 15 *** 2 *** 0 *** 0.430622009569378 *** 4.644444444444444 *** 4.644444444444444
wwwconference-org-proceedings-www2004-docs-2p284.txt *** 210 *** 8 *** 15 *** 4 *** 0 *** 0.5714285714285714 *** 7.0 *** 7.0
www2012-org-proceedings-proceedings-p669.txt *** 715 *** 10 *** 16 *** 3 *** 1 *** 0.22377622377622378 *** 13.40625 *** 17.875
wwwconference-org-proceedings-www2004-docs-2p420.txt *** 175 *** 6 *** 15 *** 2 *** 0 *** 0.5142857142857142 *** 3.8888888888888893 *** 3.8888888888888893
wwwconference-org-proceedings-www2004-docs-2p288.txt *** 262 *** 5 *** 15 *** 1 *** 0 *** 0.2862595419847328 *** 3.4933333333333336 *** 3.4933333333333336
www2013-wwwconference-org-proceedings-p631.txt *** 905 *** 4 *** 15 *** 0 *** 0 *** 0.06629834254143646 *** 0.0 *** 0.0
wwwconference-org-proceedings-www2004-docs-1p72.txt *** 758 *** 5 *** 15 *** 3 *** 0 *** 0.09894459102902374 *** 30.32 *** 30.32
wwwconference-org-proceedings-www2004-docs-1p345.txt *** 856 *** 5 *** 15 *** 3 *** 0 *** 0.08761682242990654 *** 34.24 *** 34.24
wwwconference-org-proceedings-www2004-docs-1p319.txt *** 803 *** 7 *** 15 *** 3 *** 1 *** 0.1307596513075965 *** 22.942857142857143 *** 30.590476190476192
wwwconference-org-proceedings-www2004-docs-2p422.txt *** 199 *** 8 *** 15 *** 4 *** 0 *** 0.6030150753768844 *** 6.633333333333334 *** 6.633333333333334
www2013-wwwconference-org-proceedings-p781.txt *** 696 *** 8 *** 15 *** 4 *** 1 *** 0.1724137931034483 *** 23.2 *** 28.999999999999996
www2013-wwwconference-org-proceedings-p1053.txt *** 868 *** 7 *** 16 *** 4 *** 0 *** 0.12903225806451613 *** 31.0 *** 31.0
wwwconference-org-proceedings-www2004-docs-2p388.txt *** 164 *** 6 *** 15 *** 3 *** 0 *** 0.5487804878048781 *** 5.466666666666666 *** 5.466666666666666
www2012-org-proceedings-proceedings-p261.txt *** 875 *** 5 *** 15 *** 1 *** 0 *** 0.08571428571428572 *** 11.666666666666666 *** 11.666666666666666
www2013-wwwconference-org-proceedings-p815.txt *** 938 *** 6 *** 15 *** 3 *** 0 *** 0.09594882729211088 *** 31.266666666666666 *** 31.266666666666666
wwwconference-org-proceedings-www2004-docs-2p378.txt *** 121 *** 4 *** 15 *** 0 *** 0 *** 0.49586776859504134 *** 0.0 *** 0.0
wwwconference-org-proceedings-www2004-docs-2p490.txt *** 249 *** 7 *** 15 *** 3 *** 0 *** 0.42168674698795183 *** 7.114285714285714 *** 7.114285714285714
wwwconference-org-proceedings-www2004-docs-2p134.txt *** 698 *** 8 *** 15 *** 3 *** 0 *** 0.17191977077363896 *** 17.45 *** 17.45
wwwconference-org-proceedings-www2004-docs-2p262.txt *** 291 *** 9 *** 15 *** 4 *** 0 *** 0.4639175257731959 *** 8.622222222222222 *** 8.622222222222222
www2013-wwwconference-org-proceedings-p107.txt *** 978 *** 7 *** 15 *** 2 *** 1 *** 0.10736196319018405 *** 18.628571428571426 *** 27.942857142857143
wwwconference-org-proceedings-www2004-docs-2p474.txt *** 164 *** 11 *** 15 *** 2 *** 1 *** 1.0060975609756098 *** 1.9878787878787878 *** 2.981818181818182
wwwconference-org-proceedings-www2004-docs-2p416.txt *** 241 *** 5 *** 15 *** 2 *** 1 *** 0.3112033195020747 *** 6.426666666666667 *** 9.64
wwwconference-org-proceedings-www2004-docs-2p250.txt *** 221 *** 4 *** 16 *** 2 *** 1 *** 0.2895927601809955 *** 6.906249999999999 *** 10.359374999999998
www2013-wwwconference-org-proceedings-p189.txt *** 1086 *** 8 *** 15 *** 3 *** 0 *** 0.11049723756906077 *** 27.150000000000002 *** 27.150000000000002
wwwconference-org-proceedings-www2004-docs-1p482.txt *** 944 *** 4 *** 15 *** 2 *** 1 *** 0.0635593220338983 *** 31.46666666666667 *** 47.2
www2012-org-proceedings-proceedings-p689.txt *** 847 *** 6 *** 15 *** 1 *** 1 *** 0.10625737898465171 *** 9.411111111111111 *** 18.822222222222223
wwwconference-org-proceedings-www2004-docs-2p454.txt *** 145 *** 6 *** 15 *** 2 *** 1 *** 0.6206896551724138 *** 3.2222222222222223 *** 4.833333333333333
www2013-wwwconference-org-proceedings-p1341.txt *** 815 *** 96 *** 74 *** 10 *** 7 *** 8.716564417177914 *** 1.147240990990991 *** 1.9503096846846848
wwwconference-org-proceedings-www2004-docs-2p488.txt *** 216 *** 5 *** 16 *** 4 *** 0 *** 0.37037037037037035 *** 10.8 *** 10.8
www2013-wwwconference-org-proceedings-p483.txt *** 851 *** 5 *** 15 *** 0 *** 1 *** 0.0881316098707403 *** 0.0 *** 11.346666666666668
www2012-org-proceedings-proceedings-p439.txt *** 961 *** 10 *** 15 *** 2 *** 1 *** 0.15608740894901144 *** 12.813333333333334 *** 19.220000000000002
www2013-wwwconference-org-proceedings-p331.txt *** 727 *** 4 *** 15 *** 2 *** 0 *** 0.08253094910591471 *** 24.233333333333334 *** 24.233333333333334
www2012-org-proceedings-proceedings-p479.txt *** 771 *** 6 *** 15 *** 1 *** 0 *** 0.11673151750972763 *** 8.566666666666666 *** 8.566666666666666
www2012-org-proceedings-proceedings-p529.txt *** 768 *** 5 *** 15 *** 2 *** 1 *** 0.09765625 *** 20.48 *** 30.72
